5,carts,service_memory,2,"[('front-end', 0.30516948048633874), ('carts', 0.1954049575160759)]","{'front-end', 'carts', 'user', 'orders'}"
5,payment,service_memory,3,"[('front-end', 0.270352743521621), ('orders', 0.17632139000656172), ('payment', 0.13792332690077633)]","{'catalogue', 'payment', 'front-end', 'carts', 'user', 'orders'}"
5,shipping,service_memory,4,"[('front-end', 0.2945438194911602), ('orders', 0.16783188908725383), ('user', 0.1113357278987296), ('shipping', 0.07291148767133565)]","{'catalogue', 'shipping', 'front-end', 'carts', 'user', 'orders'}"
1,front-end,svc_latency,1,"[('front-end', 0.27997649137524366)]","{'shipping', 'front-end', 'orders', 'carts', 'user', 'catalogue'}"
1,catalogue,svc_latency,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
1,orders,svc_latency,1,"[('orders', 0.3832655514989451)]","{'payment', 'shipping', 'orders', 'carts', 'user'}"
1,user,svc_latency,1,"[('user', 0.40643430495748495)]","{'user', 'orders'}"
1,carts,svc_latency,1,"[('carts', 0.4524925591519281)]","{'carts', 'orders'}"
1,payment,svc_latency,1,"[('payment', 0.37313693792762415)]","{'payment', 'orders'}"
1,shipping,svc_latency,1,"[('shipping', 0.36962360374391934)]","{'shipping', 'orders'}"
1,catalogue,service_cpu,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
1,orders,service_cpu,1,"[('orders', 0.5405420020268137)]",{'orders'}
1,user,service_cpu,1,"[('user', 0.5405396329646596)]",{'user'}
1,carts,service_cpu,2,"[('front-end', 0.37729090909881713), ('carts', 0.35767281197358874)]","{'carts', 'orders'}"
1,payment,service_cpu,7,"[('front-end', 0.3539476623296712), ('orders', 0.2668034571667446), ('shipping', 0.2296403708337904), ('catalogue', 0.1496085096697937), ('user', 0.0), ('carts', 0.0), ('payment', 0.0)]","{'shipping', 'orders', 'catalogue'}"
1,shipping,service_cpu,3,"[('front-end', 0.2971670658346117), ('orders', 0.16364862615795625), ('shipping', 0.10711800087710233)]","{'shipping', 'front-end', 'orders', 'carts', 'user', 'catalogue'}"
1,catalogue,service_memory,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
1,orders,service_memory,1,"[('orders', 0.5405420020268137)]",{'orders'}
1,user,service_memory,1,"[('user', 0.5405396329646596)]",{'user'}
1,carts,service_memory,1,"[('carts', 0.5405396329646596)]",{'carts'}
1,payment,service_memory,3,"[('front-end', 0.3336956459228286), ('orders', 0.24256222702013486), ('payment', 0.13895370191146994)]","{'payment', 'shipping', 'orders', 'carts', 'user', 'catalogue'}"
1,shipping,service_memory,3,"[('front-end', 0.28349130237064807), ('orders', 0.17351531462988223), ('shipping', 0.08758600792502358)]","{'payment', 'shipping', 'front-end', 'orders', 'carts', 'user', 'catalogue'}"
folder:1,front-end,svc_latency,1,"[('front-end', 0.27997649137524366)]","{'catalogue', 'shipping', 'user', 'carts', 'front-end', 'orders'}"
folder:1,catalogue,svc_latency,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
folder:1,orders,svc_latency,1,"[('orders', 0.38326555149894515)]","{'shipping', 'payment', 'user', 'carts', 'orders'}"
folder:1,user,svc_latency,1,"[('user', 0.40643430495748495)]","{'orders', 'user'}"
folder:1,carts,svc_latency,1,"[('carts', 0.4524925591519281)]","{'orders', 'carts'}"
folder:1,payment,svc_latency,1,"[('payment', 0.37313693792762415)]","{'orders', 'payment'}"
folder:1,shipping,svc_latency,1,"[('shipping', 0.36962360374391934)]","{'orders', 'shipping'}"
folder:1,catalogue,service_cpu,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
folder:1,orders,service_cpu,1,"[('orders', 0.5405420020268137)]",{'orders'}
folder:1,user,service_cpu,1,"[('user', 0.5405396329646596)]",{'user'}
folder:1,carts,service_cpu,2,"[('front-end', 0.37729090909881713), ('carts', 0.35767281197358874)]","{'orders', 'carts'}"
folder:1,payment,service_cpu,7,"[('front-end', 0.3539476623296712), ('orders', 0.2668034571667446), ('shipping', 0.2296403708337904), ('catalogue', 0.1496085096697937), ('user', 0.0), ('carts', 0.0), ('payment', 0.0)]","{'orders', 'catalogue', 'shipping'}"
folder:1,shipping,service_cpu,3,"[('front-end', 0.2971670658346118), ('orders', 0.16364862615795628), ('shipping', 0.10711800087710233)]","{'catalogue', 'shipping', 'user', 'carts', 'front-end', 'orders'}"
folder:1,catalogue,service_memory,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
folder:1,orders,service_memory,1,"[('orders', 0.5405420020268137)]",{'orders'}
folder:1,user,service_memory,1,"[('user', 0.5405396329646596)]",{'user'}
folder:1,carts,service_memory,1,"[('carts', 0.5405396329646596)]",{'carts'}
folder:1,payment,service_memory,3,"[('front-end', 0.3328322595394622), ('orders', 0.24438772808249848), ('payment', 0.13632246386776814)]","{'catalogue', 'shipping', 'payment', 'user', 'carts', 'orders'}"
folder:1,shipping,service_memory,3,"[('front-end', 0.28349130237064807), ('orders', 0.17351531462988223), ('shipping', 0.08758600792502358)]","{'catalogue', 'shipping', 'payment', 'user', 'carts', 'front-end', 'orders'}"
folder:1,front-end,svc_latency,1,"[('front-end', 0.2799764913752436)]","{'user', 'orders', 'shipping', 'catalogue', 'carts', 'front-end'}"
folder:1,catalogue,svc_latency,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
folder:1,orders,svc_latency,1,"[('orders', 0.38326555149894515)]","{'user', 'orders', 'shipping', 'payment', 'carts'}"
folder:1,user,svc_latency,1,"[('user', 0.40643430495748495)]","{'user', 'orders'}"
folder:1,carts,svc_latency,1,"[('carts', 0.4524925591519281)]","{'orders', 'carts'}"
folder:1,payment,svc_latency,1,"[('payment', 0.37313693792762415)]","{'orders', 'payment'}"
folder:1,shipping,svc_latency,1,"[('shipping', 0.36962360374391934)]","{'orders', 'shipping'}"
folder:1,catalogue,service_cpu,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
folder:1,orders,service_cpu,1,"[('orders', 0.5405420020268137)]",{'orders'}
folder:1,user,service_cpu,1,"[('user', 0.5405396329646596)]",{'user'}
folder:1,carts,service_cpu,2,"[('front-end', 0.37729090909881713), ('carts', 0.35767281197358874)]","{'orders', 'carts'}"
folder:1,payment,service_cpu,7,"[('front-end', 0.3539476623296712), ('orders', 0.2668034571667446), ('shipping', 0.2296403708337904), ('catalogue', 0.1496085096697937), ('user', 0.0), ('carts', 0.0), ('payment', 0.0)]","{'orders', 'shipping', 'catalogue'}"
folder:1,shipping,service_cpu,3,"[('front-end', 0.2971670658346118), ('orders', 0.16364862615795628), ('shipping', 0.10711800087710235)]","{'user', 'orders', 'shipping', 'catalogue', 'carts', 'front-end'}"
folder:1,catalogue,service_memory,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
folder:1,orders,service_memory,1,"[('orders', 0.5405420020268137)]",{'orders'}
folder:1,user,service_memory,1,"[('user', 0.5405396329646596)]",{'user'}
folder:1,carts,service_memory,1,"[('carts', 0.5405396329646596)]",{'carts'}
folder:1,payment,service_memory,3,"[('front-end', 0.33283225953946216), ('orders', 0.24438772808249845), ('payment', 0.13632246386776814)]","{'user', 'orders', 'shipping', 'catalogue', 'payment', 'carts'}"
folder:1,shipping,service_memory,3,"[('front-end', 0.2834913023706481), ('orders', 0.17351531462988223), ('shipping', 0.08758600792502358)]","{'user', 'orders', 'shipping', 'catalogue', 'payment', 'carts', 'front-end'}"
folder:1,front-end,svc_latency,1,"[('front-end', 0.27997649137524366)]","{'carts', 'front-end', 'orders', 'shipping', 'user', 'catalogue'}"
folder:1,catalogue,svc_latency,1,"[('catalogue', 0.5405398932771217)]",{'catalogue'}
